src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,target_atm_neighbor,target_file_name,use
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,4.0,,action do,add,,,,activity record add,,,,,option,,,,view main activity,,,0.25995489954948425
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,,action do,add,,,,activity record add,,,december,calendar month year view,,,,,view main activity,,,0.08862181007862091
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,4.0,,action do,add,,,,activity record add,,,,calendar left arrow,,,,,view main activity,,,0.2047058343887329
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,4.0,,action do,add,,,,activity record add,,,,calendar right arrow,,,,,view main activity,,,0.21315307915210724
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,,,activity record add,,,mon,weekday gridview,,,,,view main activity,,,0.22474950551986694
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,,,activity record add,,,tue,weekday gridview,,,,,view main activity,,,0.2148921638727188
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,,,activity record add,,,wed,weekday gridview,,,,,view main activity,,,0.174106627702713
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,,,activity record add,,,thu,weekday gridview,,,,,view main activity,,,0.1995040625333786
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,,,activity record add,,,fri,weekday gridview,,,,,view main activity,,,0.22214794158935547
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,,,activity record add,,,sat,weekday gridview,,,,,view main activity,,,0.20113304257392883
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,,,activity record add,,,sun,weekday gridview,,,,,view main activity,,,0.1742199957370758
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,action do,add,,,,activity record add,,,,grid cell tv,,,,,view main activity,,,0.09257161617279053
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,,action do,add,,,,activity record add,,,balance dec,budget line,,,,,view main activity,,,0.04580792784690857
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,,action do,add,,,,activity record add,,,,budget line amount,,,,,view main activity,,,0.07846152782440186
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,,action do,add,,,,activity record add,,,income expense yet,,,,,,view main activity,,,0.17300094664096832
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,5.0,,action do,add,,,,activity record add,,,,fab new expense,,,,,view main activity,,,0.22971773147583008
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,5.0,,action do,add,,,,activity record add,,,add recur expense income,fab choice,,,,,view main activity,,,0.2733038365840912
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,5.0,,action do,add,,,,activity record add,,,,fab new recur expense,,,,,view main activity,,,0.25212183594703674
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,5.0,,action do,add,,,,activity record add,,,add expense income,fab choice,,,,,view main activity,,,0.24274292588233948
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.view.View,clickable,clickable,5.0,,action do,add,,,,activity record add,,,,fab choice background,,,,,view main activity,,,0.15852652490139008
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,6.0,,action do,add,,,,activity record add,,,add expense,,,,,,view expense edit activity,,,0.382196307182312
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,6.0,,action do,add,,,,activity record add,,,,,navigate,,,,view expense edit activity,,,0.20761549472808838
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,6.0,,action do,add,,,,activity record add,,,,description edittext,,,description,,view expense edit activity,,,0.18836742639541626
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,6.0,,action do,add,,,,activity record add,,,,amount edittext,,,amount,,view expense edit activity,type,,0.21042731404304504
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,6.0,,action do,add,,,,activity record add,,,type,,,,,,view expense edit activity,,,0.23255731165409088
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,6.0,,action do,add,,,,activity record add,,,date,,,,,,view expense edit activity,,,0.22684861719608307
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,6.0,,action do,add,,,,activity record add,,,expense,expense type tv,,,,,view expense edit activity,,,0.14598508179187775
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,6.0,,action do,add,,,,activity record add,,,dec,date button,,,,,view expense edit activity,,,0.282453715801239
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.Switch,clickable,clickable,6.0,,action do,add,,,,activity record add,,,off,expense type switch,,,,,view expense edit activity,,,0.23646843433380127
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,8.0,,action do,add,,,,activity record add,,,,amount edittext,,,amount,,view expense edit activity,,,0.22284471988677979
Expense4,Expense4-Expense1,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,10.0,,action do,add,,,,activity record add,,,gra,description edittext,,,description,,view expense edit activity,,,0.18129496276378632
Expense3,Expense3-Expense2,1.0,correct,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,income,,,,,,main activity,,,,fab,,,,,main activity,,ic add,0.5042462348937988
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,income,,,,,,main activity,,,expense,,,,,,main activity,,,0.7511276006698608
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,income,,,,,,main activity,,,,,option,,,,main activity,,,0.6719770431518555
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,income,,,,,,main activity,,,total month expense,total month description,,,,,main activity,,,0.3252646327018738
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,income,,,,,,main activity,,,,total month,,,,,main activity,,,0.5514444708824158
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,income,,,,,,main activity,,,add description,expense description,,,,,expense activity,,,0.17733943462371826
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,income,,,,,,main activity,,,expense,,,,,,expense activity,,,0.3804140090942383
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,income,,,,,,main activity,,,,,navigate,,,,expense activity,,,0.32942432165145874
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,label,1.0,income,,,,,,main activity,,,,,money,,,,expense activity,,,0.481279194355011
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,income,,,,,,main activity,,,,expense value,,,,,expense activity,money,,0.3393421471118927
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,label,1.0,income,,,,,,main activity,,,,,description,,,,expense activity,,,0.31736597418785095
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,label,1.0,income,,,,,,main activity,,,,,date,,,,expense activity,,,0.43226516246795654
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,1.0,income,,,,,,main activity,,,,date picker,,,,,expense activity,,,0.3395315110683441
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,income,,,,,,main activity,,,food,,,,,,expense activity,,,0.4017452597618103
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,1.0,income,,,,,,main activity,,,save,save expense,,,,,expense activity,,,0.15868490934371948
Expense3,Expense3-Expense2,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,income,,,,,,main activity,,,uber,expense description,,,,,expense activity,,,0.19720402359962463
Expense3,Expense3-Expense2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,name,edit text,,,,,income activity,,,add description,expense description,,,,,expense activity,,,0.3290802240371704
Expense3,Expense3-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,name,edit text,,,,,income activity,,,,fab,,,,,main activity,,ic add,0.2960955500602722
Expense3,Expense3-Expense2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,name,edit text,,,,,income activity,,,expense,,,,,,main activity,,,0.42277991771698
Expense3,Expense3-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,name,edit text,,,,,income activity,,,,,option,,,,main activity,,,0.3956775665283203
Expense3,Expense3-Expense2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,name,edit text,,,,,income activity,,,total month expense,total month description,,,,,main activity,,,0.2426457405090332
Expense3,Expense3-Expense2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,name,edit text,,,,,income activity,,,,total month,,,,,main activity,,,0.2739402651786804
Expense3,Expense3-Expense2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,name,edit text,,,,,income activity,,,expense,,,,,,expense activity,,,0.30152031779289246
Expense3,Expense3-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,name,edit text,,,,,income activity,,,,,navigate,,,,expense activity,,,0.3447286784648895
Expense3,Expense3-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,name,edit text,,,,,income activity,,,,,money,,,,expense activity,,,0.333019495010376
Expense3,Expense3-Expense2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,name,edit text,,,,,income activity,,,,expense value,,,,,expense activity,money,,0.3376787304878235
Expense3,Expense3-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,name,edit text,,,,,income activity,,,,,description,,,,expense activity,,,0.32112640142440796
Expense3,Expense3-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,name,edit text,,,,,income activity,,,,,date,,,,expense activity,,,0.41657087206840515
Expense3,Expense3-Expense2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,name,edit text,,,,,income activity,,,,date picker,,,,,expense activity,,,0.44731634855270386
Expense3,Expense3-Expense2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,name,edit text,,,,,income activity,,,save,save expense,,,,,expense activity,,,0.19066181778907776
Expense3,Expense3-Expense2,3.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,amount,edit text,,,,uber,income activity,,,,expense value,,,,,expense activity,money,,0.35848402976989746
Expense3,Expense3-Expense2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,amount,edit text,,,,uber,income activity,,,,fab,,,,,main activity,,ic add,0.2547949254512787
Expense3,Expense3-Expense2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,amount,edit text,,,,uber,income activity,,,expense,,,,,,main activity,,,0.38887447118759155
Expense3,Expense3-Expense2,3.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,amount,edit text,,,,uber,income activity,,,,,option,,,,main activity,,,0.2735360860824585
Expense3,Expense3-Expense2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,amount,edit text,,,,uber,income activity,,,total month expense,total month description,,,,,main activity,,,0.18774622678756714
Expense3,Expense3-Expense2,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,amount,edit text,,,,uber,income activity,,,,total month,,,,,main activity,,,0.26216933131217957
Expense3,Expense3-Expense2,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,amount,edit text,,,,uber,income activity,,,add description,expense description,,,,,expense activity,,,0.2923811078071594
